,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WESD,WESF,WV03
2005-03-18,11.0,2520.0,0.0,0.0,11.0,37.628434999999996,-77.3792525,57.474999999999994,2.91,,,0.0,40.75,55.0,26.5,43.5,,180.0,0.0,,
2005-03-21,44.0,4080.0,0.0,0.0,44.0,37.628434999999996,-77.3792525,57.474999999999994,5.029999999999999,,,0.0075,45.25,60.5,30.0,42.5,,290.0,0.0,,
2005-03-22,59.0,4185.0,0.0,0.0,59.0,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.0,45.125,60.5,29.75,40.5,,160.0,0.0,,
2005-03-23,30.0,3960.0,0.0,0.0,30.0,37.628434999999996,-77.3792525,57.474999999999994,6.485,,,0.445,47.0,53.5,40.5,46.5,,310.0,0.0,,
2005-03-24,9.0,2100.0,0.0,0.0,9.0,37.628434999999996,-77.3792525,57.474999999999994,4.92,,,0.12,46.5,51.5,41.5,44.0,,325.0,0.0,,
2005-03-25,58.0,4050.0,0.0,0.0,58.0,37.628434999999996,-77.3792525,57.474999999999994,2.46,,,0.037500000000000006,44.625,48.25,41.0,43.0,,60.0,0.0,,
2005-03-28,0.0,0.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.9350000000000005,,,1.0325000000000002,54.625,64.0,45.25,50.5,,250.0,0.0,,
2005-03-29,11.0,5400.0,0.0,0.0,11.0,37.628434999999996,-77.3792525,57.474999999999994,9.845,,,0.45,58.875,68.0,49.75,56.0,,345.0,0.0,,
2005-03-30,396.0,5580.0,0.0,0.0,396.0,37.628434999999996,-77.3792525,57.474999999999994,4.585,,,0.0,54.25,67.75,40.75,51.5,,160.0,0.0,,
2005-03-31,70.0,2460.0,0.0,0.0,70.0,37.628434999999996,-77.3792525,57.474999999999994,4.7,,,0.0,54.25,65.5,43.0,55.0,,160.0,0.0,,
2005-04-01,59.0,3780.0,0.0,0.0,59.0,37.628434999999996,-77.3792525,57.474999999999994,6.71,,,0.0,54.375,62.5,46.25,52.0,,115.0,0.0,,
2005-04-04,32.0,1125.0,0.0,0.0,32.0,37.628434999999996,-77.3792525,57.474999999999994,7.825,,,0.0,53.625,70.25,37.0,54.5,,300.0,0.0,,
2005-04-05,72.0,3420.0,0.0,0.0,72.0,37.628434999999996,-77.3792525,57.474999999999994,4.8100000000000005,,,0.0,55.5,73.5,37.5,53.0,,185.0,0.0,,
2005-04-06,308.0,3690.0,0.0,0.0,308.0,37.628434999999996,-77.3792525,57.474999999999994,10.629999999999999,,,0.0,66.0,83.25,48.75,63.5,,210.0,0.0,,
2005-04-07,396.0,4500.0,0.0,0.0,396.0,37.628434999999996,-77.3792525,57.474999999999994,11.855,,,0.07250000000000001,68.875,79.0,58.75,59.0,,195.0,0.0,,
2005-04-08,135.0,4320.0,0.0,0.0,135.0,37.628434999999996,-77.3792525,57.474999999999994,6.26,,,0.3225,60.5,69.0,52.0,56.5,,30.0,0.0,,
2005-04-11,117.0,4680.0,0.0,0.0,117.0,37.628434999999996,-77.3792525,57.474999999999994,5.699999999999999,,,0.0,56.625,72.0,41.25,51.0,,110.0,0.0,,
2005-04-12,340.0,4140.0,0.0,0.0,340.0,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.030000000000000002,48.875,58.75,39.0,45.0,,130.0,0.0,,
2005-04-13,108.0,3780.0,0.0,0.0,108.0,37.628434999999996,-77.3792525,57.474999999999994,7.16,,,0.0525,51.625,61.75,41.5,50.0,,60.0,0.0,,
2005-04-14,108.0,2340.0,0.0,0.0,108.0,37.628434999999996,-77.3792525,57.474999999999994,7.379999999999999,,,0.01,50.0,64.5,35.5,46.5,,40.0,0.0,,
2005-04-15,495.0,2880.0,0.0,0.0,495.0,37.628434999999996,-77.3792525,57.474999999999994,11.405000000000001,,,0.0,47.375,59.75,35.0,48.5,,50.0,0.0,,
2005-04-18,300.0,2220.0,0.0,0.0,300.0,37.628434999999996,-77.3792525,57.474999999999994,3.805,,,0.0,60.0,78.5,41.5,57.5,,165.0,0.0,,
2005-04-19,2322.0,3510.0,0.0,0.0,2322.0,37.628434999999996,-77.3792525,57.474999999999994,1.565,,,0.0,64.625,84.5,44.75,59.5,,345.0,0.0,,
2005-04-20,2940.0,2610.0,0.0,0.0,2940.0,37.628434999999996,-77.3792525,57.474999999999994,6.04,,,0.0,71.375,87.75,55.0,68.5,,255.0,0.0,,
2005-04-21,3060.0,3360.0,0.0,0.0,3060.0,37.628434999999996,-77.3792525,57.474999999999994,5.145,,,0.3975,67.875,82.75,53.0,60.5,,185.0,0.0,,
2005-04-22,1170.0,3960.0,0.0,0.0,1170.0,37.628434999999996,-77.3792525,57.474999999999994,4.365,,,0.275,58.25,65.75,50.75,54.5,,90.0,0.0,,
2005-04-25,1010.0,3600.0,0.0,0.0,1010.0,37.628434999999996,-77.3792525,57.474999999999994,11.855,,,0.0,52.75,63.5,42.0,53.0,,255.0,0.0,,
2005-04-26,560.0,4140.0,0.0,0.0,560.0,37.628434999999996,-77.3792525,57.474999999999994,9.504999999999999,,,0.0,55.375,68.0,42.75,51.5,,195.0,0.0,,
2005-04-27,500.0,3960.0,0.0,0.0,500.0,37.628434999999996,-77.3792525,57.474999999999994,7.045,,,0.0075,59.625,71.5,47.75,57.0,,280.0,0.0,,
2005-04-28,720.0,4500.0,0.0,0.0,720.0,37.628434999999996,-77.3792525,57.474999999999994,7.27,,,0.0,57.0,69.5,44.5,52.5,,270.0,0.0,,
2005-04-29,500.0,4140.0,0.0,0.0,500.0,37.628434999999996,-77.3792525,57.474999999999994,5.705,,,0.02,57.75,66.25,49.25,58.0,,215.0,0.0,,
2005-05-02,117.0,5220.0,0.0,0.0,117.0,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.0,53.375,66.75,40.0,48.5,,315.0,0.0,,
2005-05-03,264.0,3240.0,0.0,0.0,264.0,37.628434999999996,-77.3792525,57.474999999999994,3.47,,,0.0,51.25,65.25,37.25,49.5,,225.0,0.0,,
2005-05-04,122.0,3420.0,0.0,0.0,122.0,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.0475,51.75,60.25,43.25,51.5,,75.0,0.0,,
2005-05-05,134.0,3960.0,0.0,0.0,134.0,37.628434999999996,-77.3792525,57.474999999999994,5.59,,,0.0375,50.375,61.5,39.25,50.5,,105.0,0.0,,
2005-05-06,180.0,4140.0,0.0,0.0,180.0,37.628434999999996,-77.3792525,57.474999999999994,8.5,,,0.0825,51.875,57.75,46.0,48.0,,30.0,0.0,,
2005-05-09,310.0,4680.0,3.0,0.0,313.0,37.628434999999996,-77.3792525,57.474999999999994,4.475,,,0.0,62.625,78.5,46.75,46.5,,335.0,0.0,,
2005-05-10,135.0,3960.0,20.0,0.0,155.0,37.628434999999996,-77.3792525,57.474999999999994,6.375,,,0.0,63.125,79.25,47.0,60.5,,165.0,0.0,,
2005-05-11,189.0,4320.0,35.0,0.0,224.0,37.628434999999996,-77.3792525,57.474999999999994,4.585,,,0.0,68.375,84.75,52.0,66.5,,200.0,0.0,,
2005-05-12,290.0,5580.0,36.0,0.0,326.0,37.628434999999996,-77.3792525,57.474999999999994,7.385,,,0.0,72.125,85.0,59.25,67.0,,25.0,0.0,,
2005-05-13,324.0,5040.0,45.0,0.0,369.0,37.628434999999996,-77.3792525,57.474999999999994,6.484999999999999,,,0.0,64.5,72.5,56.5,60.5,,170.0,0.0,,
2005-05-16,144.0,3060.0,11.0,0.0,155.0,37.628434999999996,-77.3792525,57.474999999999994,5.925000000000001,,,0.19,63.625,72.75,54.5,61.5,,20.0,0.0,,
2005-05-17,66.0,4500.0,14.0,0.0,80.0,37.628434999999996,-77.3792525,57.474999999999994,3.69,,,0.0,61.375,71.75,51.0,59.0,,65.0,0.0,,
2005-05-18,50.0,4920.0,12.0,0.0,62.0,37.628434999999996,-77.3792525,57.474999999999994,2.575,,,0.0,63.125,75.0,51.25,62.0,,170.0,0.0,,
2005-05-19,8.0,7380.0,7.0,0.0,15.0,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.15000000000000002,64.625,71.75,57.5,60.5,,160.0,0.0,,
2005-05-20,18.0,7560.0,9.0,0.0,27.0,37.628434999999996,-77.3792525,57.474999999999994,11.075,,,1.225,61.75,70.25,53.25,56.5,,335.0,0.0,,
2005-05-23,40.0,6120.0,4.0,0.0,44.0,37.628434999999996,-77.3792525,57.474999999999994,4.140000000000001,,,0.53,66.25,77.25,55.25,59.0,,190.0,0.0,,
2005-05-24,0.0,3780.0,4.0,0.0,4.0,37.628434999999996,-77.3792525,57.474999999999994,4.359999999999999,,,0.35250000000000004,58.875,65.5,52.25,53.0,,65.0,0.0,,
2005-05-25,0.0,6300.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.595000000000001,,,0.2825,54.375,58.25,50.5,51.5,,325.0,0.0,,
2005-05-26,27.0,7920.0,7.0,0.0,34.0,37.628434999999996,-77.3792525,57.474999999999994,7.83,,,0.005,63.25,74.75,51.75,64.0,,310.0,0.0,,
2005-05-27,108.0,8100.0,54.0,0.0,162.0,37.628434999999996,-77.3792525,57.474999999999994,5.705,,,0.0,68.25,82.5,54.0,65.0,,275.0,0.0,,
2005-05-30,0.0,0.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.035,66.75,80.75,52.75,66.5,,255.0,0.0,,
2005-05-31,14.0,3915.0,32.0,0.0,46.0,37.628434999999996,-77.3792525,57.474999999999994,3.245,,,0.46249999999999997,68.25,79.5,57.0,66.0,,10.0,0.0,,
2005-06-01,14.0,5580.0,29.0,0.0,43.0,37.628434999999996,-77.3792525,57.474999999999994,5.035,,,0.0,63.25,74.5,52.0,64.0,,125.0,0.0,,
2005-06-02,7.0,4050.0,6.0,0.0,13.0,37.628434999999996,-77.3792525,57.474999999999994,6.9350000000000005,,,0.2525,62.875,67.5,58.25,59.0,,100.0,0.0,,
2005-06-03,0.0,3780.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.305,63.25,67.25,59.25,62.5,,310.0,0.0,,
2005-06-04,0.0,12600.0,2.0,0.0,2.0,37.628434999999996,-77.3792525,57.474999999999994,1.9000000000000001,,,0.0075,68.5,77.0,60.0,68.5,,245.0,0.0,,
2005-06-07,4.0,9800.0,2.0,0.0,6.0,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.0075,78.375,88.5,68.25,78.0,,140.0,0.0,,
2005-06-08,5.0,10800.0,2.0,0.0,7.0,37.628434999999996,-77.3792525,57.474999999999994,3.465,,,0.1575,76.875,88.5,65.25,70.5,,235.0,0.0,,
2005-06-09,0.0,9600.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.265000000000001,,,0.08666666666666667,77.625,87.75,67.5,76.0,,185.0,0.0,,
2005-06-10,0.0,11900.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,7.494999999999999,,,0.047499999999999994,80.5,87.75,73.25,76.5,,175.0,0.0,,
2005-06-13,0.0,9530.0,2.0,0.0,2.0,37.628434999999996,-77.3792525,57.474999999999994,10.625,,,0.0,81.125,88.25,74.0,80.0,,220.0,0.0,,
2005-06-14,0.0,7830.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.375,,,0.0,83.25,92.75,73.75,81.0,,255.0,0.0,,
2005-06-15,6.0,8190.0,3.0,0.0,9.0,37.628434999999996,-77.3792525,57.474999999999994,8.725,,,0.0,82.25,92.25,72.25,79.0,,280.0,0.0,,
2005-06-16,5.0,6750.0,8.0,0.0,13.0,37.628434999999996,-77.3792525,57.474999999999994,8.945,,,0.0,77.125,89.75,64.5,75.0,,305.0,0.0,,
2005-06-17,0.0,5400.0,2.0,0.0,2.0,37.628434999999996,-77.3792525,57.474999999999994,5.035,,,0.0,70.0,84.0,56.0,71.0,,275.0,0.0,,
2005-06-20,0.0,4860.0,4.0,0.0,4.0,37.628434999999996,-77.3792525,57.474999999999994,5.035,,,0.0,66.875,76.0,57.75,64.0,,70.0,0.0,,
2005-06-21,0.0,5400.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.695,,,0.0,66.875,81.5,52.25,65.5,,250.0,0.0,,
2005-06-22,0.0,6000.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.03,,,0.0,74.125,85.5,62.75,71.5,,170.0,0.0,,
2005-06-23,0.0,8100.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.695,,,0.1125,74.5,85.75,63.25,71.5,,30.0,0.0,,
2005-06-24,0.0,6480.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.355,,,0.0,73.5,87.25,59.75,72.5,,175.0,0.0,,
2005-06-27,0.0,4440.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.7,,,0.0225,79.875,89.75,70.0,76.5,,340.0,0.0,,
2005-06-28,0.0,5760.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,7.27,,,0.0325,82.875,93.0,72.75,73.0,,235.0,0.0,,
2005-06-29,0.0,9180.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.484999999999999,,,0.0025,78.75,86.25,71.25,76.0,,200.0,0.0,,
2005-06-30,0.0,7860.0,0.0,0.0,0.0,37.60189333333333,-77.36085666666666,55.79999999999999,4.7,,,0.0,79.0,87.66666666666667,70.33333333333333,75.0,,10.0,0.0,,
2005-07-01,0.0,8640.0,0.0,0.0,0.0,37.60189333333333,-77.36085666666666,55.79999999999999,5.14,,,0.023333333333333334,81.16666666666667,91.66666666666667,70.66666666666667,81.0,,240.0,0.0,,
2005-07-05,0.0,6300.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.93,,,0.0475,79.625,90.5,68.75,78.0,,180.0,0.0,,1.0
2005-07-06,0.0,10800.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.135,,,0.125,79.875,90.0,69.75,75.5,,165.0,0.0,,
2005-07-07,0.0,7800.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.695,,,0.46499999999999997,77.125,84.5,69.75,74.0,,150.0,0.0,,
2005-07-08,0.0,10440.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,7.27,,,1.75,76.875,85.75,68.0,76.0,,250.0,0.0,,
2005-07-11,0.0,6240.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.6950000000000003,,,0.0,79.75,90.75,68.75,77.5,,265.0,0.0,,
2005-07-12,0.0,10080.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.375,,,0.0,82.25,91.75,72.75,80.0,,230.0,0.0,,
2005-07-13,0.0,10320.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.805,,,1.4125,81.125,91.25,71.0,70.0,,105.0,0.0,,
2005-07-14,0.0,9780.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.575,,,0.6549999999999999,79.125,87.0,71.25,76.5,,180.0,0.0,,
2005-07-15,0.0,11940.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,2.795,,,0.8274999999999999,79.875,86.75,73.0,73.0,,135.0,0.0,,
2005-07-18,0.0,12600.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.925,,,0.0,83.625,92.5,74.75,80.5,,265.0,0.0,,
2005-07-19,0.0,13320.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.155,,,0.19,84.75,94.25,75.25,75.5,,315.0,0.0,,
2005-07-20,0.0,14400.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.245,,,0.0025,82.375,91.75,73.0,79.0,,325.0,0.0,,
2005-07-21,0.0,14600.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.245,,,0.08499999999999999,82.625,91.75,73.5,79.5,,350.0,0.0,,
2005-07-22,0.0,11400.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.02,,,0.8724999999999999,82.0,91.25,72.75,79.0,,305.0,0.0,,
2005-07-25,0.0,14200.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.145,,,0.0675,80.75,93.0,68.5,79.5,,340.0,0.0,,
2005-07-26,0.0,15300.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,1.9,,,0.105,84.125,95.0,73.25,81.5,,170.0,0.0,,
2005-07-27,0.0,14100.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.7,,,0.0,86.0,97.25,74.75,80.5,,345.0,0.0,,
2005-07-28,0.0,15840.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0,80.0,88.25,71.75,76.0,,20.0,0.0,,
2005-07-29,0.0,13000.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.585,,,0.20750000000000002,76.375,82.75,70.0,74.5,,255.0,0.0,,
2005-08-01,0.0,13680.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,2.575,,,0.0,75.5,84.75,66.25,75.0,,25.0,0.0,,
2005-08-02,0.0,14850.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,2.795,,,0.0,79.875,91.0,68.75,79.0,,180.0,0.0,,
2005-08-03,0.0,8580.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.805,,,0.0,82.125,92.5,71.75,79.0,,170.0,0.0,,
2005-08-04,0.0,9630.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,1.79,,,0.0,81.875,93.75,70.0,79.5,,75.0,0.0,,
2005-08-05,0.0,8100.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.465,,,0.0,83.5,95.5,71.5,79.5,,245.0,0.0,,
2005-08-08,0.0,7290.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,1.9000000000000001,,,0.0575,78.375,87.5,69.25,74.0,,145.0,0.0,,
2005-08-09,0.0,8400.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,2.125,,,0.1825,76.375,82.0,70.75,74.0,,65.0,0.0,,
2005-08-10,0.0,5940.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,0.56,,,0.0125,77.875,86.0,69.75,76.0,,325.0,0.0,,
2005-08-11,0.0,10000.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,1.34,,,0.0025,81.25,92.5,70.0,78.0,,320.0,0.0,,
2005-08-12,0.0,10440.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,2.575,,,0.0,83.375,95.5,71.25,80.0,,210.0,0.0,,
2005-08-15,0.0,8460.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.28,84.25,95.25,73.25,79.5,,170.0,0.0,,
2005-08-16,0.0,10740.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,1.565,,,0.135,81.875,91.0,72.75,77.0,,220.0,0.0,,
2005-08-17,0.0,12870.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.055,77.75,86.75,68.75,74.0,,30.0,0.0,,
2005-08-18,0.0,10440.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.02,,,0.0,75.125,86.5,63.75,71.5,,185.0,0.0,,
2005-08-19,0.0,9900.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,2.125,,,0.515,75.875,81.5,70.25,73.5,,155.0,0.0,,
2005-08-22,0.0,10800.0,0.0,2.0,2.0,37.628434999999996,-77.3792525,57.474999999999994,2.795,,,0.0325,79.375,91.0,67.75,67.5,,290.0,0.0,,
2005-08-23,0.0,10440.0,0.0,26.0,26.0,37.628434999999996,-77.3792525,57.474999999999994,1.455,,,0.0025,76.25,83.5,69.0,71.5,,40.0,0.0,,
2005-08-24,0.0,11200.0,0.0,13.0,13.0,37.628434999999996,-77.3792525,57.474999999999994,3.465,,,0.0075,74.0,83.0,65.0,72.5,,40.0,0.0,,
2005-08-25,0.0,11700.0,0.0,20.0,20.0,37.628434999999996,-77.3792525,57.474999999999994,2.795,,,0.0025,71.75,83.25,60.25,69.0,,65.0,0.0,,
2005-08-26,0.0,10600.0,0.0,7.0,7.0,37.60189333333333,-77.36085666666666,55.79999999999999,3.58,,,0.0,70.16666666666667,81.33333333333333,59.0,66.5,,130.0,0.0,,
2005-08-29,0.0,8730.0,0.0,3.0,3.0,37.60189333333333,-77.36085666666666,55.79999999999999,4.47,,,0.0,78.16666666666667,88.33333333333333,68.0,77.0,,120.0,0.0,,
2005-08-30,0.0,10890.0,0.0,3.0,3.0,37.628434999999996,-77.3792525,57.474999999999994,6.825,,,0.0,80.75,88.75,72.75,78.5,,180.0,0.0,,
2005-08-31,0.0,10440.0,0.0,15.0,15.0,37.628434999999996,-77.3792525,57.474999999999994,12.865,,,0.0,82.25,89.75,74.75,79.0,,245.0,0.0,,
2005-09-01,0.0,8190.0,0.0,22.0,22.0,37.628434999999996,-77.3792525,57.474999999999994,2.685,,,0.0,76.75,88.0,65.5,73.0,,315.0,0.0,,
2005-09-02,0.0,13500.0,0.0,19.0,19.0,37.628434999999996,-77.3792525,57.474999999999994,1.455,,,0.0,75.625,89.0,62.25,74.0,,300.0,0.0,,
2005-09-06,0.0,14400.0,0.0,71.0,71.0,37.628434999999996,-77.3792525,57.474999999999994,5.93,,,0.0,70.375,82.25,58.5,66.5,,55.0,0.0,,
2005-09-07,0.0,10800.0,0.0,37.0,37.0,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.0025,68.625,82.0,55.25,66.5,,35.0,0.0,,
2005-09-08,0.0,10440.0,0.0,20.0,20.0,37.628434999999996,-77.3792525,57.474999999999994,1.9000000000000001,,,0.0,70.0,85.25,54.75,68.0,,40.0,0.0,,
2005-09-09,0.0,13100.0,0.0,18.0,18.0,37.628434999999996,-77.3792525,57.474999999999994,1.9,,,0.0,71.75,87.75,55.75,67.5,,185.0,0.0,,
2005-09-12,0.0,7470.0,0.0,23.0,23.0,37.628434999999996,-77.3792525,57.474999999999994,1.455,,,0.0025,69.625,85.75,53.5,68.5,,215.0,0.0,,
2005-09-13,0.0,10620.0,0.0,19.0,19.0,37.628434999999996,-77.3792525,57.474999999999994,3.58,,,0.0,72.125,88.5,55.75,68.5,,110.0,0.0,,
2005-09-14,0.0,7200.0,0.0,7.0,7.0,37.628434999999996,-77.3792525,57.474999999999994,4.7,,,0.0,78.0,87.25,68.75,70.0,,100.0,0.0,,
2005-09-15,0.0,10014.0,0.0,16.0,16.0,37.628434999999996,-77.3792525,57.474999999999994,6.375,,,0.0,79.0,89.5,68.5,79.5,,65.0,0.0,,
2005-09-16,0.0,10900.0,0.0,19.0,19.0,37.628434999999996,-77.3792525,57.474999999999994,4.695,,,0.0,80.75,90.75,70.75,79.0,,330.0,0.0,,
2005-09-19,0.0,15300.0,0.0,11.0,11.0,37.628434999999996,-77.3792525,57.474999999999994,3.355,,,0.0,75.625,89.5,61.75,73.5,,165.0,0.0,,
2005-09-20,0.0,12600.0,0.0,9.0,9.0,37.628434999999996,-77.3792525,57.474999999999994,6.9350000000000005,,,0.013333333333333334,80.5,93.0,68.0,78.5,,260.0,0.0,,
2005-09-21,0.0,13300.0,0.0,7.0,7.0,37.628434999999996,-77.3792525,57.474999999999994,3.58,,,0.0,76.375,88.75,64.0,73.0,,165.0,0.0,,
2005-09-22,0.0,10800.0,0.0,9.0,9.0,37.628434999999996,-77.3792525,57.474999999999994,5.37,,,0.0,74.875,88.0,61.75,71.5,,220.0,0.0,,
2005-09-23,0.0,9900.0,0.0,6.0,6.0,37.628434999999996,-77.3792525,57.474999999999994,5.255,,,0.0025,78.875,94.25,63.5,72.5,,185.0,0.0,,
2005-09-26,0.0,8010.0,0.0,8.0,8.0,37.628434999999996,-77.3792525,57.474999999999994,11.075,,,0.0075,75.5,86.0,65.0,71.0,,235.0,0.0,,
2005-09-27,0.0,7680.0,0.0,9.0,9.0,37.628434999999996,-77.3792525,57.474999999999994,5.595,,,0.025,71.875,84.0,59.75,70.5,,165.0,0.0,,
2005-09-28,0.0,6960.0,0.0,5.0,5.0,37.628434999999996,-77.3792525,57.474999999999994,4.359999999999999,,,0.0,66.375,82.0,50.75,63.5,,170.0,0.0,,
2005-09-29,0.0,8100.0,0.0,5.0,5.0,37.628434999999996,-77.3792525,57.474999999999994,9.17,,,0.0025,68.25,80.0,56.5,68.0,,240.0,0.0,,
2005-09-30,0.0,7200.0,0.0,3.0,3.0,37.628434999999996,-77.3792525,57.474999999999994,3.6950000000000003,,,0.0,61.125,75.5,46.75,57.5,,90.0,0.0,,
2005-10-03,0.0,6300.0,0.0,4.0,4.0,37.628434999999996,-77.3792525,57.474999999999994,3.6950000000000003,,,0.0,65.0,81.0,49.0,62.5,,90.0,0.0,,
2005-10-04,0.0,2880.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,3.69,,,0.0,67.25,78.5,56.0,68.5,,40.0,0.0,,
2005-10-05,0.0,6300.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.255000000000001,,,0.0,72.375,79.25,65.5,67.5,,85.0,0.0,,
2005-10-06,0.0,7320.0,0.0,4.0,4.0,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.055,73.375,83.0,63.75,72.5,,125.0,0.0,,
2005-10-07,0.0,2160.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,9.285,,,1.2574999999999998,74.375,79.25,69.5,69.0,,190.0,0.0,,
2005-10-10,0.0,3645.0,0.0,5.0,5.0,37.628434999999996,-77.3792525,57.474999999999994,4.92,,,0.095,63.25,68.25,58.25,61.0,,15.0,0.0,,
2005-10-11,0.0,4680.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.705,,,0.135,63.625,66.5,60.75,61.0,,40.0,0.0,,
2005-10-12,0.0,9180.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,7.16,,,0.0075,63.25,67.25,59.25,61.0,,180.0,0.0,,
2005-10-13,0.0,6300.0,0.0,5.0,5.0,37.628434999999996,-77.3792525,57.474999999999994,9.620000000000001,,,0.0075,60.375,64.25,56.5,58.0,,345.0,0.0,,
2005-10-14,0.0,7740.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,9.175,,,0.0,64.875,71.25,58.5,61.5,,350.0,0.0,,
2005-10-17,0.0,6480.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.035,,,0.0,56.125,68.25,44.0,52.0,,290.0,0.0,,
2005-10-18,0.0,7950.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.15,,,0.0,60.75,76.75,44.75,58.0,,275.0,0.0,,
2005-10-19,0.0,11240.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,5.365,,,0.0,62.625,79.25,46.0,57.5,,220.0,0.0,,
2005-10-20,0.0,11900.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,6.04,,,0.5025,63.625,74.75,52.5,58.5,,90.0,0.0,,
2005-10-21,0.0,4680.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,4.475,,,0.6925,57.0,61.75,52.25,56.0,,165.0,0.0,,
