,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS
2007-05-01,230.0,5400.0,7.0,0.0,237.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.37,,,0.0,72.0,90.66666666666667,53.333333333333336,55.0
2007-05-02,93.0,5850.0,16.0,0.0,109.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.0,75.66666666666667,91.66666666666667,59.666666666666664,68.0
2007-05-03,72.0,7680.0,8.0,0.0,80.0,36.507063333333335,-79.33010333333333,156.76666666666668,10.29,,,0.02,65.33333333333333,75.0,55.666666666666664,65.0
2007-05-04,24.0,7260.0,0.0,0.0,24.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.07,55.0,59.0,51.0,52.0
2007-05-07,17.0,6300.0,9.0,0.0,26.0,36.507063333333335,-79.33010333333333,156.76666666666668,10.74,,,0.0,53.166666666666664,68.66666666666667,37.666666666666664,40.0
2007-05-08,42.0,4680.0,4.0,0.0,46.0,36.507063333333335,-79.33010333333333,156.76666666666668,10.07,,,0.0,56.666666666666664,71.0,42.333333333333336,46.0
2007-05-09,27.0,6480.0,6.0,0.0,33.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.49,,,0.175,65.16666666666667,77.33333333333333,53.0,61.0
2007-05-10,11.0,5400.0,3.0,0.0,14.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.01,,,0.095,69.16666666666667,80.33333333333333,58.0,59.0
2007-05-11,14.0,5400.0,9.0,0.0,23.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.0,71.16666666666667,84.0,58.333333333333336,59.0
2007-05-14,88.0,7980.0,19.0,9.0,116.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,57.333333333333336,75.66666666666667,39.0,43.0
2007-05-15,36.0,6930.0,14.0,0.0,50.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.5,,,0.0,63.666666666666664,81.0,46.333333333333336,52.0
2007-05-16,25.0,7470.0,17.0,0.0,42.0,36.507063333333335,-79.33010333333333,156.76666666666668,10.07,,,0.275,70.16666666666667,83.33333333333333,57.0,63.0
2007-05-17,14.0,6720.0,18.0,0.0,32.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.21,64.33333333333333,75.0,53.666666666666664,56.0
2007-05-18,28.0,6300.0,10.0,0.0,38.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.72,,,0.195,58.0,68.66666666666667,47.333333333333336,52.0
2007-05-21,21.0,6255.0,13.0,0.0,34.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.47,,,0.0,67.83333333333333,86.33333333333333,49.333333333333336,55.0
2007-05-22,11.0,7560.0,10.0,0.0,21.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.0,70.16666666666667,82.0,58.333333333333336,62.0
2007-05-23,15.0,8100.0,9.0,0.0,24.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,67.83333333333333,79.33333333333333,56.333333333333336,59.0
2007-05-24,7.0,9000.0,9.0,0.0,16.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.0,66.66666666666667,81.0,52.333333333333336,63.0
2007-05-25,5.0,9590.0,11.0,0.0,16.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,69.5,86.0,53.0,55.0
2007-05-29,9.0,11400.0,12.0,0.0,21.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,75.33333333333333,90.33333333333333,60.333333333333336,63.0
2007-05-30,6.0,12240.0,4.0,0.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.0,76.66666666666667,89.66666666666667,63.666666666666664,67.0
2007-05-31,5.0,9540.0,6.0,0.0,11.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,75.0,88.66666666666667,61.333333333333336,64.0
2007-06-01,2.0,12600.0,3.0,0.0,5.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.47,,,0.0,76.0,89.66666666666667,62.333333333333336,64.0
2007-06-04,0.0,7620.0,3.0,0.0,3.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.83,,,0.14,69.66666666666667,81.0,58.333333333333336,61.0
2007-06-05,4.0,8760.0,6.0,0.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.83,,,0.01,73.33333333333333,87.0,59.666666666666664,65.0
2007-06-06,0.0,12420.0,10.0,0.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.015,71.5,84.66666666666667,58.333333333333336,61.0
2007-06-07,0.0,11640.0,5.0,0.0,5.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,72.66666666666667,88.33333333333333,57.0,59.0
2007-06-08,0.0,13140.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,80.0,93.33333333333333,66.66666666666667,73.0
2007-06-11,0.0,10530.0,2.0,0.0,2.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.22,72.33333333333333,83.0,61.666666666666664,65.0
2007-06-12,0.0,11700.0,2.0,0.0,2.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.09,73.0,85.66666666666667,60.333333333333336,63.0
2007-06-13,0.0,11610.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.59,,,0.015,72.83333333333333,83.66666666666667,62.0,66.0
2007-06-14,0.0,6600.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.045,66.66666666666667,72.33333333333333,61.0,63.0
2007-06-15,0.0,7980.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.005,63.0,67.0,59.0,61.0
2007-06-18,0.0,11600.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.0,76.66666666666667,93.66666666666667,59.666666666666664,63.0
2007-06-19,0.0,14220.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.93,,,0.045,80.16666666666667,96.0,64.33333333333333,67.0
2007-06-20,0.0,8010.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.05,78.16666666666667,91.33333333333333,65.0,67.0
2007-06-21,0.0,10440.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.0,71.83333333333333,88.0,55.666666666666664,59.0
2007-06-22,0.0,12060.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,73.66666666666667,90.66666666666667,56.666666666666664,60.0
2007-06-25,0.0,9900.0,7.0,0.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.47,,,0.0,78.33333333333333,90.33333333333333,66.33333333333333,72.0
2007-06-26,0.0,8730.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,81.83333333333333,95.66666666666667,68.0,71.0
2007-06-27,0.0,10860.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.025,82.33333333333333,95.66666666666667,69.0,70.0
2007-06-28,0.0,9945.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.16,,,0.12,82.33333333333333,95.0,69.66666666666667,72.0
2007-06-29,0.0,9300.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.37,,,0.09,81.66666666666667,94.66666666666667,68.66666666666667,71.0
2007-07-02,0.0,8100.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.0,70.5,84.33333333333333,56.666666666666664,59.0
2007-07-03,0.0,8640.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,71.5,85.33333333333333,57.666666666666664,61.0
2007-07-04,0.0,0.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,9.62,,,0.0,75.83333333333333,87.66666666666667,64.0,68.0
2007-07-05,0.0,14760.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,9.17,,,0.09,78.5,91.0,66.0,69.0
2007-07-06,0.0,11000.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.59,,,0.175,79.5,92.33333333333333,66.66666666666667,69.0
2007-07-09,0.0,8856.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,82.5,96.0,69.0,72.0
2007-07-10,0.0,10320.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.935,82.66666666666667,94.66666666666667,70.66666666666667,75.0
2007-07-11,0.0,11250.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,1.315,79.83333333333333,89.66666666666667,70.0,72.0
2007-07-12,0.0,1520.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.37,,,0.28,76.83333333333333,88.0,65.66666666666667,67.0
2007-07-13,0.0,14000.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.13,,,0.0,72.33333333333333,81.66666666666667,63.0,68.0
2007-07-16,0.0,11800.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.01,79.33333333333333,93.33333333333333,65.33333333333333,69.0
2007-07-17,0.0,11550.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.35000000000000003,79.83333333333333,94.0,65.66666666666667,68.0
2007-07-18,0.0,9360.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.38,,,0.325,80.66666666666667,92.33333333333333,69.0,68.0
2007-07-19,0.0,10840.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.05,,,0.0,81.5,94.0,69.0,74.0
2007-07-20,0.0,8640.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.015,79.5,90.66666666666667,68.33333333333333,72.0
2007-07-23,0.0,9720.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,71.5,85.33333333333333,57.666666666666664,64.0
2007-07-24,0.0,6300.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.155,71.83333333333333,82.33333333333333,61.333333333333336,65.0
2007-07-25,0.0,5400.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.385,73.16666666666667,82.66666666666667,63.666666666666664,66.0
2007-07-26,0.0,6750.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.01,76.5,89.33333333333333,63.666666666666664,66.0
2007-07-27,0.0,9360.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.025,78.16666666666667,91.66666666666667,64.66666666666667,67.0
2007-07-30,0.0,6670.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.01,76.5,85.66666666666667,67.33333333333333,70.0
2007-07-31,0.0,9480.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,77.66666666666667,90.66666666666667,64.66666666666667,67.0
2007-08-01,0.0,9216.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.0,79.16666666666667,92.66666666666667,65.66666666666667,69.0
2007-08-02,0.0,8280.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.0,78.33333333333333,93.33333333333333,63.333333333333336,67.0
2007-08-03,0.0,13680.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,80.0,94.66666666666667,65.33333333333333,68.0
2007-08-06,0.0,6680.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.0,84.0,96.66666666666667,71.33333333333333,74.0
2007-08-07,0.0,10260.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.0,84.66666666666667,98.0,71.33333333333333,74.0
2007-08-08,0.0,12600.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.26,,,0.0,87.0,101.0,73.0,78.0
2007-08-09,0.0,12960.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.0,89.16666666666667,103.33333333333333,75.0,79.0
2007-08-10,0.0,12180.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,88.66666666666667,102.33333333333333,75.0,76.0
2007-08-13,0.0,8160.0,0.0,2.0,2.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.0,81.0,96.33333333333333,65.66666666666667,71.0
2007-08-14,0.0,7020.0,0.0,6.0,6.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,79.5,95.0,64.0,71.0
2007-08-15,0.0,7290.0,0.0,4.0,4.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.01,,,0.0,78.0,98.0,58.0,61.0
2007-08-16,0.0,9180.0,0.0,1.0,1.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.38,,,0.0,84.16666666666667,100.66666666666667,67.66666666666667,73.0
2007-08-17,0.0,4590.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.155,85.0,99.33333333333333,70.66666666666667,77.0
2007-08-20,0.0,6840.0,0.0,7.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.0,84.33333333333333,99.33333333333333,69.33333333333333,75.0
2007-08-21,0.0,0.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.37,,,0.12,85.16666666666667,100.33333333333333,70.0,71.0
2007-08-22,0.0,6120.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.13,82.0,94.33333333333333,69.66666666666667,72.0
2007-08-23,0.0,13140.0,0.0,4.0,4.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.0,81.0,89.66666666666667,72.33333333333333,74.0
2007-08-24,0.0,9600.0,0.0,1.0,1.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,83.0,93.66666666666667,72.33333333333333,75.0
2007-08-27,0.0,7965.0,0.0,4.0,4.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,80.16666666666667,90.33333333333333,70.0,73.0
2007-08-28,0.0,10935.0,0.0,3.0,3.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.13,,,0.0,80.83333333333333,92.66666666666667,69.0,72.0
2007-08-29,0.0,10140.0,0.0,7.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,82.16666666666667,94.66666666666667,69.66666666666667,72.0
2007-08-30,0.0,6795.0,0.0,3.0,3.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.13,,,0.065,81.66666666666667,94.66666666666667,68.66666666666667,71.0
2007-08-31,0.0,13000.0,0.0,5.0,5.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,80.5,91.33333333333333,69.66666666666667,72.0
2007-09-04,0.0,7110.0,0.0,20.0,20.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,76.5,93.33333333333333,59.666666666666664,66.0
2007-09-05,0.0,7980.0,0.0,18.0,18.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.0,78.33333333333333,95.0,61.666666666666664,65.0
2007-09-06,0.0,7290.0,0.0,12.0,12.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.0,80.0,95.66666666666667,64.33333333333333,65.0
2007-09-07,0.0,9240.0,0.0,13.0,13.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,80.16666666666667,95.0,65.33333333333333,71.0
2007-09-10,0.0,8100.0,0.0,10.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,78.83333333333333,95.66666666666667,62.0,68.0
2007-09-11,0.0,9000.0,0.0,20.0,20.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.05,,,0.0,81.66666666666667,95.33333333333333,68.0,71.0
2007-09-12,0.0,9180.0,0.0,18.0,18.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.0,76.0,91.0,61.0,63.0
2007-09-13,0.0,9950.0,0.0,26.0,26.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,70.5,83.33333333333333,57.666666666666664,60.0
2007-09-14,0.0,10440.0,0.0,20.0,20.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.82,71.66666666666667,79.33333333333333,64.0,70.0
2007-09-17,0.0,7200.0,0.0,12.0,12.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,61.5,76.0,47.0,51.0
2007-09-18,0.0,8520.0,0.0,7.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,62.333333333333336,77.66666666666667,47.0,52.0
2007-09-19,0.0,5700.0,0.0,14.0,14.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.49,,,0.0,64.33333333333333,78.66666666666667,50.0,54.0
2007-09-20,0.0,4080.0,0.0,5.0,5.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.0,69.0,79.33333333333333,58.666666666666664,64.0
2007-09-21,0.0,7245.0,0.0,4.0,4.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.03,71.16666666666667,79.0,63.333333333333336,64.0
2007-09-24,0.0,5140.0,0.0,7.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.13,,,0.0,76.33333333333333,90.66666666666667,62.0,67.0
2007-09-25,0.0,10800.0,0.0,12.0,12.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.0,73.33333333333333,91.0,55.666666666666664,58.0
2007-09-26,0.0,9640.0,0.0,15.0,15.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,76.16666666666667,92.66666666666667,59.666666666666664,63.0
2007-09-27,0.0,8280.0,0.0,11.0,11.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,76.0,91.66666666666667,60.333333333333336,62.0
2007-09-28,0.0,8840.0,0.0,10.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.5,,,0.0,72.5,86.66666666666667,58.333333333333336,67.0
2007-10-01,0.0,6060.0,0.0,10.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.0,62.5,79.33333333333333,45.666666666666664,44.0
2007-10-02,0.0,6210.0,0.0,3.0,3.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,66.5,81.0,52.0,59.0
2007-10-03,0.0,5640.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,71.0,83.66666666666667,58.333333333333336,60.0
2007-10-04,0.0,7260.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,75.33333333333333,88.33333333333333,62.333333333333336,67.0
2007-10-05,0.0,4275.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.0,74.83333333333333,84.33333333333333,65.33333333333333,67.0
2007-10-08,0.0,6800.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.68,,,0.0,76.83333333333333,92.66666666666667,61.0,64.0
2007-10-09,0.0,7560.0,0.0,8.0,8.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,77.83333333333333,93.33333333333333,62.333333333333336,64.0
2007-10-10,0.0,8280.0,0.0,6.0,6.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.0,74.5,88.0,61.0,70.0
2007-10-11,0.0,7560.0,0.0,10.0,10.0,36.507063333333335,-79.33010333333333,156.76666666666668,9.62,,,0.0,59.666666666666664,72.66666666666667,46.666666666666664,53.0
2007-10-12,0.0,5400.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.93,,,0.0,54.666666666666664,69.66666666666667,39.666666666666664,43.0
2007-10-15,0.0,8640.0,0.0,3.0,3.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.01,,,0.0,61.333333333333336,79.33333333333333,43.333333333333336,48.0
2007-10-16,0.0,5580.0,0.0,4.0,4.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.0,62.666666666666664,79.33333333333333,46.0,50.0
2007-10-17,0.0,5805.0,0.0,2.0,2.0,36.507063333333335,-79.33010333333333,156.76666666666668,1.79,,,0.0,66.5,82.66666666666667,50.333333333333336,55.0
2007-10-18,0.0,7425.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,70.83333333333333,84.66666666666667,57.0,57.0
2007-10-19,0.0,4320.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.38,,,0.27,71.33333333333333,81.0,61.666666666666664,71.0
2007-10-22,0.0,8700.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.0,65.0,82.0,48.0,51.0
2007-10-23,0.0,6720.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,69.83333333333333,80.66666666666667,59.0,64.0
2007-10-24,0.0,7620.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.05,,,1.495,70.66666666666667,78.66666666666667,62.666666666666664,72.0
2007-10-25,0.0,4095.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,12.75,,,2.065,60.5,66.66666666666667,54.333333333333336,55.0
2007-10-26,0.0,2940.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.61,,,1.4549999999999998,57.0,59.333333333333336,54.666666666666664,55.0
2007-10-29,0.0,5880.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,47.166666666666664,60.666666666666664,33.666666666666664,37.0
2007-10-30,0.0,6420.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,1.57,,,0.0,47.666666666666664,65.0,30.333333333333332,33.0
2007-10-31,0.0,4500.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.68,,,0.0,50.166666666666664,69.33333333333333,31.0,34.0
2007-11-01,0.0,5160.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,58.5,74.66666666666667,42.333333333333336,46.0
2007-11-02,0.0,4720.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,12.08,,,0.0,54.833333333333336,66.0,43.666666666666664,47.0
2007-11-05,0.0,2760.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.0,49.833333333333336,65.66666666666667,34.0,37.0
2007-11-06,0.0,6300.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,9.62,,,0.01,48.0,61.666666666666664,34.333333333333336,55.0
2007-11-07,0.0,5040.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,42.0,55.333333333333336,28.666666666666668,32.0
2007-11-08,0.0,3600.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,1.12,,,0.0,39.166666666666664,52.0,26.333333333333332,29.0
2007-11-09,0.0,3780.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.01,43.833333333333336,56.666666666666664,31.0,37.0
2007-11-12,0.0,3240.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.61,,,0.005,49.166666666666664,63.666666666666664,34.666666666666664,44.0
2007-11-13,0.0,5040.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.005,58.166666666666664,69.0,47.333333333333336,48.0
2007-11-14,0.0,4680.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.01,60.833333333333336,74.0,47.666666666666664,50.0
2007-11-15,0.0,5780.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,11.63,,,0.565,57.0,70.0,44.0,53.0
2007-11-16,0.0,2700.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.16,,,0.07,42.333333333333336,50.666666666666664,34.0,39.0
2007-11-19,0.0,2220.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.015,50.833333333333336,62.666666666666664,39.0,44.0
2007-11-20,0.0,3160.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,54.5,66.0,43.0,46.0
2007-11-21,0.0,3060.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.0,57.5,73.66666666666667,41.333333333333336,41.0
2007-11-23,0.0,3600.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,9.4,,,0.0,44.833333333333336,58.0,31.666666666666668,39.0
2007-11-26,0.0,2520.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.135,50.833333333333336,59.666666666666664,42.0,44.0
2007-11-27,0.0,3960.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.38,,,0.005,52.666666666666664,64.0,41.333333333333336,52.0
2007-11-28,0.0,2710.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.0,44.0,57.333333333333336,30.666666666666668,31.0
2007-11-29,0.0,1860.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.0,46.0,61.333333333333336,30.666666666666668,30.0
2007-11-30,0.0,2380.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.0,44.0,58.333333333333336,29.666666666666668,34.0
2008-02-05,7.0,3600.0,0.0,0.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.05,,,0.115,56.5,70.66666666666667,42.333333333333336,45.0
2008-02-06,54.0,5670.0,0.0,0.0,54.0,36.507063333333335,-79.33010333333333,156.76666666666668,15.21,,,0.015,63.166666666666664,72.33333333333333,54.0,64.0
2008-02-07,57.0,6300.0,0.0,0.0,57.0,36.507063333333335,-79.33010333333333,156.76666666666668,10.29,,,0.0,53.0,66.0,40.0,49.0
2008-02-08,8.0,3780.0,0.0,0.0,8.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.37,,,0.0,46.166666666666664,57.333333333333336,35.0,38.0
2008-02-11,32.0,1920.0,0.0,0.0,32.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.26,,,0.0,38.5,52.333333333333336,24.666666666666668,26.0
2008-02-12,7.0,4410.0,0.0,0.0,7.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.04,,,0.03,33.166666666666664,41.666666666666664,24.666666666666668,31.0
2008-02-13,0.0,4260.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.38,38.166666666666664,46.0,30.333333333333332,33.0
2008-02-14,0.0,3900.0,0.0,0.0,0.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.59,,,0.02,35.166666666666664,47.666666666666664,22.666666666666668,26.0
