,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE_R,LONGITUDE_R,ELEVATION_R,AWND_R,DAPR_R,MDPR_R,PRCP_R,TAVG_R,TMAX_R,TMIN_R,TOBS_R,TSUN,WDF2,WESD,WESF,WV03,LATITUDE_C,LONGITUDE_C,ELEVATION_C,AWND_C,DAPR_C,MDPR_C,PRCP_C,TAVG_C,TMAX_C,TMIN_C,TOBS_C,LATITUDE_D,LONGITUDE_D,ELEVATION_D,AWND_D,DAPR_D,MDPR_D,PRCP_D,TAVG_D,TMAX_D,TMIN_D,TOBS_D,LATITUDE_H,LONGITUDE_H,ELEVATION_H,AWND_H,DAPR_H,MDPR_H,PRCP_H,TAVG_H,TMAX_H,TMIN_H,TOBS_H
2005-06-09,0.0,9600.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,6.2650000000000015,,,0.08666666666666667,77.625,87.75,67.5,76.0,,185.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.13,,,0.19,77.16666666666667,86.66666666666669,67.66666666666667,70.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.325,77.16666666666667,87.33333333333331,67.0,71.0,36.97318,-76.30800400000003,6.62,7.045,,,0.514,79.8,86.4,73.2,75.5
2005-06-10,0.0,11900.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,7.494999999999999,,,0.0475,80.5,87.75,73.25,76.5,,175.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,6.04,,,0.15000000000000002,77.16666666666667,85.33333333333333,69.0,70.5,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.63,78.0,87.0,69.0,71.0,36.97318,-76.30800400000003,6.62,9.73,,,0.008,80.5,87.6,73.4,79.0
2005-06-13,0.0,9530.0,2.0,0.0,2.0,37.628435,-77.3792525,57.475,10.625,,,0.0,81.125,88.25,74.0,80.0,,220.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,4.92,,,0.03,76.66666666666667,85.33333333333333,68.0,75.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.71,,,0.06,78.83333333333333,86.66666666666669,71.0,73.0,36.97318,-76.30800400000003,6.62,12.08,,,0.0,82.3,90.2,74.4,84.0
2005-06-14,0.0,7830.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,6.375,,,0.0,83.25,92.75,73.75,81.0,,255.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,4.03,,,0.09000000000000001,80.66666666666667,89.66666666666669,71.66666666666667,74.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.0,81.16666666666667,92.0,70.33333333333333,72.0,36.97318,-76.30800400000003,6.62,7.27,,,0.0,86.3,94.4,78.2,86.5
2005-06-15,6.0,8190.0,3.0,0.0,9.0,37.628435,-77.3792525,57.475,8.725,,,0.0,82.25,92.25,72.25,79.0,,280.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.58,,,0.0,79.33333333333333,88.0,70.66666666666667,73.0,36.507063333333335,-79.33010333333333,156.76666666666668,6.93,,,0.0,79.83333333333333,92.0,67.66666666666667,72.0,36.97318,-76.30800400000003,6.62,8.055,,,0.0,84.9,94.0,75.8,84.5
2005-06-16,5.0,6750.0,8.0,0.0,13.0,37.628435,-77.3792525,57.475,8.945,,,0.0,77.125,89.75,64.5,75.0,,305.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,5.37,,,0.0,74.16666666666667,85.33333333333333,63.0,72.0,36.507063333333335,-79.33010333333333,156.76666666666668,8.5,,,0.0,75.66666666666667,88.66666666666669,62.66666666666666,66.0,36.97318,-76.30800400000003,6.62,8.725,,,0.0,81.6,92.0,71.2,81.5
2005-06-17,0.0,5400.0,2.0,0.0,2.0,37.628435,-77.3792525,57.475,5.035,,,0.0,70.0,84.0,56.0,71.0,,275.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.13,,,0.0,68.33333333333333,79.66666666666667,57.0,64.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,71.5,85.33333333333333,57.66666666666666,61.0,36.97318,-76.30800400000003,6.62,5.82,,,0.0,74.0,84.0,64.0,72.5
2005-06-20,0.0,4860.0,4.0,0.0,4.0,37.628435,-77.3792525,57.475,5.035,,,0.0,66.875,76.0,57.75,64.0,,70.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.36,,,0.0,68.0,78.33333333333333,57.66666666666666,63.5,36.507063333333335,-79.33010333333333,156.76666666666668,7.38,,,0.015,67.83333333333333,78.33333333333333,57.33333333333334,63.0,36.97318,-76.30800400000003,6.62,11.3,,,0.0,67.3,73.0,61.6,64.5
2005-06-21,0.0,5400.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.695,,,0.0,66.875,81.5,52.25,65.5,,250.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.46,,,0.0,68.5,79.66666666666667,57.33333333333334,69.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.92,,,0.005,66.5,80.33333333333333,52.66666666666666,55.0,36.97318,-76.30800400000003,6.62,5.925,,,0.0,70.8,82.8,58.8,73.5
2005-06-22,0.0,6000.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.03,,,0.0,74.125,85.5,62.75,71.5,,170.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.89,,,0.0,70.66666666666667,83.33333333333333,58.0,68.5,36.507063333333335,-79.33010333333333,156.76666666666668,6.49,,,0.05,72.83333333333333,87.33333333333331,58.33333333333334,64.0,36.97318,-76.30800400000003,6.62,6.04,,,0.002,78.0,88.2,67.8,76.5
2005-06-23,0.0,8100.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.695,,,0.1125,74.5,85.75,63.25,71.5,,30.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.91,,,0.0,72.66666666666667,83.0,62.33333333333334,66.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,73.5,87.66666666666669,59.33333333333334,64.0,36.97318,-76.30800400000003,6.62,8.055,,,0.0,73.4,80.4,66.4,70.0
2005-06-24,0.0,6480.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.355,,,0.0,73.5,87.25,59.75,72.5,,175.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,4.25,,,0.0,74.0,86.66666666666669,61.33333333333334,65.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.0,74.16666666666667,89.0,59.33333333333334,61.0,36.97318,-76.30800400000003,6.62,4.92,,,0.002,74.0,84.6,63.4,72.5
2005-06-27,0.0,4440.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.7,,,0.0225,79.875,89.75,70.0,76.5,,340.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.34,,,0.0,78.33333333333333,89.33333333333331,67.33333333333333,71.0,36.47924999999999,-79.3135,175.4,3.13,,,0.05,79.5,92.5,66.5,,36.97318,-76.30800400000003,6.62,8.39,,0.42,0.0125,81.5,90.6,72.4,83.5
2005-06-28,0.0,5760.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,7.27,,,0.0325,82.875,93.0,72.75,73.0,,235.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,6.04,,,0.0,80.5,91.66666666666669,69.33333333333333,72.5,36.47924999999999,-79.3135,175.4,4.25,,,0.03,75.75,83.0,68.5,,36.97318,-76.30800400000003,6.62,9.955,,,0.34600000000000003,83.4,91.8,75.0,79.0
2005-06-29,0.0,9180.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,6.4849999999999985,,,0.0025,78.75,86.25,71.25,76.0,,200.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,4.47,,,0.3933333333333333,78.16666666666667,87.66666666666669,68.66666666666667,70.5,36.47924999999999,-79.3135,175.4,4.25,,,0.11,77.5,85.5,69.5,,36.97318,-76.30800400000003,6.62,7.605,,,0.89,75.2,79.0,71.4,73.0
2005-06-30,0.0,7860.0,0.0,0.0,0.0,37.60189333333333,-77.36085666666666,55.79999999999999,4.7,,,0.0,79.0,87.66666666666669,70.33333333333333,75.0,,10.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.57,,,0.4466666666666667,78.66666666666667,89.66666666666669,67.66666666666667,73.0,36.47924999999999,-79.3135,175.4,3.58,,,0.0,81.5,94.0,69.0,,36.97318,-76.30800400000003,6.62,4.14,,,0.02,78.3,86.6,70.0,78.5
2005-07-01,0.0,8640.0,0.0,0.0,0.0,37.60189333333333,-77.36085666666666,55.79999999999999,5.14,,,0.02333333333333333,81.16666666666667,91.66666666666669,70.66666666666667,81.0,,240.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.36,,,0.04666666666666667,79.16666666666667,89.66666666666669,68.66666666666667,71.5,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.01,81.66666666666667,94.0,69.33333333333333,73.0,36.97318,-76.30800400000003,6.62,6.825,,,0.0,83.5,93.8,73.2,86.5
2005-07-05,0.0,6300.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,5.93,,,0.0475,79.625,90.5,68.75,78.0,,180.0,0.0,,1.0,38.060466666666656,-78.47573333333331,230.03333333333333,1.57,,,0.07333333333333332,78.16666666666667,88.66666666666669,67.66666666666667,71.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.04,78.66666666666667,89.0,68.33333333333333,70.0,36.97318,-76.30800400000003,6.62,7.27,,0.26,0.0125,78.4,86.2,70.6,80.0
2005-07-06,0.0,10800.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.135,,,0.125,79.875,90.0,69.75,75.5,,165.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.34,,,0.3666666666666667,77.66666666666667,87.0,68.33333333333333,71.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.59,,,0.0,79.66666666666667,91.0,68.33333333333333,72.0,36.97318,-76.30800400000003,6.62,5.145,,,0.0,81.1,87.6,74.6,79.5
2005-07-07,0.0,7800.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.695,,,0.465,77.125,84.5,69.75,74.0,,150.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.46,,,1.096666666666667,72.5,79.33333333333333,65.66666666666667,68.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,1.56,78.5,86.33333333333331,70.66666666666667,73.0,36.97318,-76.30800400000003,6.62,7.045,,,0.028000000000000004,81.1,87.6,74.6,77.5
2005-07-08,0.0,10440.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,7.27,,,1.75,76.875,85.75,68.0,76.0,,250.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.58,,,0.99,72.0,79.33333333333333,64.66666666666667,67.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,1.15,75.5,84.66666666666667,66.33333333333333,67.0,36.97318,-76.30800400000003,6.62,10.065,,,0.046,78.9,85.6,72.2,76.0
2005-07-11,0.0,6240.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.695,,,0.0,79.75,90.75,68.75,77.5,,265.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.57,,,0.0,78.16666666666667,88.66666666666669,67.66666666666667,73.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,78.66666666666667,88.66666666666669,68.66666666666667,71.0,36.97318,-76.30800400000003,6.62,4.025,,,0.0,82.5,91.8,73.2,83.5
2005-07-12,0.0,10080.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,6.375,,,0.0,82.25,91.75,72.75,80.0,,230.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.58,,,0.0,79.0,87.0,71.0,73.5,36.507063333333335,-79.33010333333333,156.76666666666668,5.59,,,0.0,81.5,90.0,73.0,76.0,36.97318,-76.30800400000003,6.62,6.71,,,0.028000000000000004,85.1,93.0,77.2,85.0
2005-07-13,0.0,10320.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.805,,,1.4125,81.125,91.25,71.0,70.0,,105.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.01,,,0.8266666666666667,78.0,85.0,71.0,72.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.405,82.16666666666667,92.66666666666669,71.66666666666667,74.0,36.97318,-76.30800400000003,6.62,6.04,,,0.6279999999999999,81.4,90.2,72.6,78.5
2005-07-14,0.0,9780.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.575,,,0.6549999999999999,79.125,87.0,71.25,76.5,,180.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.01,,,0.12,76.0,82.33333333333333,69.66666666666667,71.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.63,79.16666666666667,87.66666666666669,70.66666666666667,73.0,36.97318,-76.30800400000003,6.62,7.27,,,0.5559999999999999,81.2,88.4,74.0,78.0
2005-07-15,0.0,11940.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,2.795,,,0.8274999999999999,79.875,86.75,73.0,73.0,,135.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.67,,,0.20666666666666667,76.83333333333333,83.0,70.66666666666667,73.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,78.0,85.33333333333333,70.66666666666667,72.0,36.97318,-76.30800400000003,6.62,6.710000000000001,,,0.365,81.5,89.2,73.8,81.5
2005-07-18,0.0,12600.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,5.925,,,0.0,83.625,92.5,74.75,80.5,,265.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,3.13,,,0.05333333333333334,81.5,90.0,73.0,75.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.02,82.83333333333333,93.0,72.66666666666667,76.0,36.97318,-76.30800400000003,6.62,8.835,,,0.0,86.3,95.2,77.4,86.5
2005-07-19,0.0,13320.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,6.155,,,0.19,84.75,94.25,75.25,75.5,,315.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.79,,,0.3233333333333333,81.66666666666667,90.33333333333331,73.0,75.5,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.04,83.33333333333333,95.33333333333331,71.33333333333333,73.0,36.97318,-76.30800400000003,6.62,8.725,,,0.0,86.8,96.4,77.2,88.0
2005-07-20,0.0,14400.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.245,,,0.0025,82.375,91.75,73.0,79.0,,325.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.22,,,0.1,80.83333333333333,90.0,71.66666666666667,74.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.0,84.16666666666667,95.66666666666669,72.66666666666667,75.0,36.97318,-76.30800400000003,6.62,4.8100000000000005,,,0.0,86.0,94.0,78.0,82.0
2005-07-21,0.0,14600.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.245,,,0.08499999999999999,82.625,91.75,73.5,79.5,,350.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.68,,,0.4466666666666666,79.66666666666667,90.0,69.33333333333333,73.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.47,,,0.005,82.33333333333333,94.0,70.66666666666667,75.0,36.97318,-76.30800400000003,6.62,5.035,,,0.01,84.8,93.8,75.8,86.0
2005-07-22,0.0,11400.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.02,,,0.8724999999999999,82.0,91.25,72.75,79.0,,305.0,0.0,,,38.022,-78.48599999999998,247.5,,,,0.235,80.25,89.5,71.0,74.5,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.015,83.16666666666667,94.33333333333331,72.0,75.0,36.97318,-76.30800400000003,6.62,5.365,,,0.0,84.0,91.0,77.0,82.5
2005-07-25,0.0,14200.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,5.145,,,0.0675,80.75,93.0,68.5,79.5,,340.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.68,,,0.0,80.33333333333333,91.33333333333331,69.33333333333333,76.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.82,,,0.0,81.16666666666667,94.33333333333331,68.0,71.0,36.97318,-76.30800400000003,6.62,8.95,,,0.018000000000000002,82.8,94.0,71.6,86.5
2005-07-26,0.0,15300.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,1.9,,,0.105,84.125,95.0,73.25,81.5,,170.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.34,,,0.0,83.66666666666667,95.0,72.33333333333333,79.0,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.0,84.16666666666667,99.66666666666669,68.66666666666667,73.0,36.97318,-76.30800400000003,6.62,4.695,,,0.0,86.1,95.4,76.8,85.5
2005-07-27,0.0,14100.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.7,,,0.0,86.0,97.25,74.75,80.5,,345.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.46,,,0.08,84.33333333333333,96.0,72.66666666666667,76.0,36.507063333333335,-79.33010333333333,156.76666666666668,5.14,,,0.01,85.5,99.0,72.0,76.0,36.97318,-76.30800400000003,6.62,7.27,,,0.0,91.1,101.6,80.6,90.5
2005-07-28,0.0,15840.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.915,,,0.0,80.0,88.25,71.75,76.0,,20.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.57,,,0.12666666666666668,77.16666666666667,86.33333333333331,68.0,70.0,36.507063333333335,-79.33010333333333,156.76666666666668,7.16,,,0.26,81.83333333333333,92.33333333333331,71.33333333333333,74.0,36.97318,-76.30800400000003,6.62,7.715,,,0.0,82.2,87.8,76.6,80.5
2005-07-29,0.0,13000.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.585,,,0.2075,76.375,82.75,70.0,74.5,,255.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.89,,,0.02,74.33333333333333,81.33333333333333,67.33333333333333,71.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.28500000000000003,73.83333333333333,78.33333333333333,69.33333333333333,71.0,36.97318,-76.30800400000003,6.62,4.7,,,0.2775,77.7,83.6,71.8,76.5
2005-08-01,0.0,13680.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,2.575,,,0.0,75.5,84.75,66.25,75.0,,25.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.67,,,0.0033333333333333327,74.0,84.33333333333333,63.66666666666666,68.5,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.875,75.16666666666667,85.66666666666667,64.66666666666667,67.0,36.97318,-76.30800400000003,6.62,6.04,,,0.198,77.3,83.8,70.8,75.5
2005-08-02,0.0,14850.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,2.795,,,0.0,79.875,91.0,68.75,79.0,,180.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.89,,,0.0,78.0,89.0,67.0,72.5,36.507063333333335,-79.33010333333333,156.76666666666668,1.79,,,0.0,78.16666666666667,92.33333333333331,64.0,67.0,36.97318,-76.30800400000003,6.62,3.13,,,0.0,79.5,90.2,68.8,82.0
2005-08-03,0.0,8580.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.805,,,0.0,82.125,92.5,71.75,79.0,,170.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.22,,,0.0,80.33333333333333,91.0,69.66666666666667,73.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.0,81.16666666666667,95.0,67.33333333333333,72.0,36.97318,-76.30800400000003,6.62,5.145,,,0.0,82.6,92.0,73.2,84.5
2005-08-04,0.0,9630.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,1.79,,,0.0,81.875,93.75,70.0,79.5,,75.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.0,,,0.0,81.33333333333333,93.0,69.66666666666667,77.5,36.507063333333335,-79.33010333333333,156.76666666666668,1.79,,,0.0,82.5,96.33333333333331,68.66666666666667,72.0,36.97318,-76.30800400000003,6.62,4.3599999999999985,,,0.0,83.1,91.4,74.8,81.5
2005-08-05,0.0,8100.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.465,,,0.0,83.5,95.5,71.5,79.5,,245.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.12,,,0.0,82.66666666666667,95.33333333333331,70.0,74.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.01,,,0.0,81.33333333333333,94.66666666666669,68.0,70.0,36.97318,-76.30800400000003,6.62,7.83,,,0.0,83.8,93.0,74.6,85.0
2005-08-08,0.0,7290.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,1.9,,,0.0575,78.375,87.5,69.25,74.0,,145.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.34,,,0.05666666666666668,76.5,84.33333333333333,68.66666666666667,71.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,77.5,87.0,68.0,71.0,36.97318,-76.30800400000003,6.62,4.585,,,0.23800000000000004,79.7,86.4,73.0,77.0
2005-08-09,0.0,8400.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,2.125,,,0.1825,76.375,82.0,70.75,74.0,,65.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.22,,,0.17666666666666667,74.33333333333333,80.33333333333333,68.33333333333333,70.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.28,78.0,85.33333333333333,70.66666666666667,72.0,36.97318,-76.30800400000003,6.62,2.685,,,1.0059999999999998,78.7,83.8,73.6,74.5
2005-08-10,0.0,5940.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,0.56,,,0.0125,77.875,86.0,69.75,76.0,,325.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.89,,,0.043333333333333335,76.0,82.33333333333333,69.66666666666667,74.0,36.507063333333335,-79.33010333333333,156.76666666666668,1.79,,,0.515,79.66666666666667,88.33333333333331,71.0,72.0,36.97318,-76.30800400000003,6.62,2.795,,,0.002,80.0,87.2,72.8,80.5
2005-08-11,0.0,10000.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,1.34,,,0.0025,81.25,92.5,70.0,78.0,,320.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.57,,,0.0,79.66666666666667,89.66666666666669,69.66666666666667,74.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.46,,,0.0,82.0,94.33333333333331,69.66666666666667,71.0,36.97318,-76.30800400000003,6.62,4.695,,,0.0,84.0,92.8,75.2,84.5
2005-08-12,0.0,10440.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,2.575,,,0.0,83.375,95.5,71.25,80.0,,210.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,2.01,,,0.0033333333333333327,82.5,93.33333333333331,71.66666666666667,76.0,36.507063333333335,-79.33010333333333,156.76666666666668,2.91,,,0.0,82.16666666666667,95.66666666666669,68.66666666666667,71.0,36.97318,-76.30800400000003,6.62,6.2650000000000015,,,0.94,85.2,93.8,76.6,82.5
2005-08-15,0.0,8460.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,4.25,,,0.28,84.25,95.25,73.25,79.5,,170.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.89,,,0.8466666666666667,81.66666666666667,93.0,70.33333333333333,72.5,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.0,84.5,97.33333333333331,71.66666666666667,75.0,36.97318,-76.30800400000003,6.62,5.37,,,0.108,84.7,92.8,76.6,85.0
2005-08-16,0.0,10740.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,1.565,,,0.135,81.875,91.0,72.75,77.0,,220.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.0,,,0.63,78.83333333333333,88.33333333333331,69.33333333333333,71.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.36,,,0.045,83.66666666666667,97.0,70.33333333333333,72.0,36.97318,-76.30800400000003,6.62,5.255,,,0.30999999999999994,81.3,89.4,73.2,79.5
2005-08-17,0.0,12870.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.915,,,0.055,77.75,86.75,68.75,74.0,,30.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.12,,,0.34,75.5,85.0,66.0,67.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.7,,,0.04,78.33333333333333,88.33333333333331,68.33333333333333,72.0,36.97318,-76.30800400000003,6.62,6.035,,,0.23200000000000004,76.8,83.4,70.2,74.5
2005-08-18,0.0,10440.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,3.02,,,0.0,75.125,86.5,63.75,71.5,,185.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,1.12,,,0.043333333333333335,72.83333333333333,82.66666666666667,63.0,68.5,36.507063333333335,-79.33010333333333,156.76666666666668,2.24,,,0.015,74.16666666666667,82.33333333333333,66.0,68.0,36.97318,-76.30800400000003,6.62,4.25,,,0.002,76.1,85.2,67.0,78.5
2005-08-19,0.0,9900.0,0.0,0.0,0.0,37.628435,-77.3792525,57.475,2.125,,,0.515,75.875,81.5,70.25,73.5,,155.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.0,,,0.13333333333333333,74.66666666666667,80.66666666666667,68.66666666666667,72.0,36.507063333333335,-79.33010333333333,156.76666666666668,3.8,,,0.02,78.83333333333333,89.0,68.66666666666667,71.0,36.97318,-76.30800400000003,6.62,2.905,,,0.226,78.9,84.2,73.6,78.5
2005-08-22,0.0,10800.0,0.0,2.0,2.0,37.628435,-77.3792525,57.475,2.795,,,0.0325,79.375,91.0,67.75,67.5,,290.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.45,,,0.0033333333333333327,76.5,88.0,65.0,67.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,79.66666666666667,93.66666666666669,65.66666666666667,69.0,36.97318,-76.30800400000003,6.62,3.02,,,0.064,82.5,89.4,75.6,81.0
2005-08-23,0.0,10440.0,0.0,26.0,26.0,37.628435,-77.3792525,57.475,1.455,,,0.0025,76.25,83.5,69.0,71.5,,40.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.22,,,0.0,72.83333333333333,81.66666666666667,64.0,65.5,36.507063333333335,-79.33010333333333,156.76666666666668,3.58,,,0.2,74.83333333333333,82.33333333333333,67.33333333333333,69.0,36.97318,-76.30800400000003,6.62,1.675,,,0.57,76.2,81.2,71.2,72.5
2005-08-24,0.0,11200.0,0.0,13.0,13.0,37.628435,-77.3792525,57.475,3.465,,,0.0075,74.0,83.0,65.0,72.5,,40.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.89,,,0.0,71.5,80.66666666666667,62.33333333333334,64.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.25,,,0.075,76.16666666666667,85.0,67.33333333333333,69.0,36.97318,-76.30800400000003,6.62,7.16,,,0.014000000000000002,76.5,83.6,69.4,75.5
2005-08-25,0.0,11700.0,0.0,20.0,20.0,37.628435,-77.3792525,57.475,2.795,,,0.0025,71.75,83.25,60.25,69.0,,65.0,0.0,,,38.060466666666656,-78.47573333333331,230.03333333333333,0.45,,,0.0,70.66666666666667,81.33333333333333,60.0,66.5,36.507063333333335,-79.33010333333333,156.76666666666668,4.03,,,0.0,74.16666666666667,86.0,62.33333333333334,67.0,36.97318,-76.30800400000003,6.62,6.375,,,0.0,74.5,82.4,66.6,73.0
